t,Rg_rep1,Rg_rep2,Rg_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3
11320,21.75008,23.98601304,22.68102897,2.4767325,2.630310032,2.447833239,1.6489834,1.559967749,1.712224454,1.9199601,2.045879601,1.96543499
11320.5,21.792089,22.04163647,21.78471184,2.5284905,2.620036921,2.680445753,1.6227787,1.554395932,1.685667967,1.8980601,1.956835508,1.832020116
11321,21.812044,24.23479982,23.12041816,2.5005288,2.648087119,2.309918456,1.6436127,1.704353616,1.673695754,1.9017833,1.725554778,1.996515239
11321.5,21.84301,22.7755414,22.72715764,2.4727976,2.529593007,2.276229276,1.6240648,1.55789199,1.555980977,1.9309236,1.899653523,2.066746477
11322,21.809855,21.71366586,21.07488007,2.473335,2.539613942,2.545196492,1.7220197,1.597782263,1.661644483,1.9223142,1.927351136,1.922966122
11322.5,21.756252,23.4413424,20.12476071,2.4568357,2.522392059,2.466791451,1.6671646,1.57748675,1.558954788,1.9444425,1.970746187,2.021709812
11323,21.733377,22.25831379,22.56493395,2.4945018,2.236781609,2.595532534,1.6880256,1.713803198,1.614787385,1.9431677,1.944656191,1.902826374
11323.5,21.73119,20.02600095,20.03858534,2.4709384,2.707317965,2.698788116,1.5082555,1.531663656,1.424549237,1.8138798,1.795182603,1.726327174
11324,21.760862,20.82444795,18.58748154,2.5241482,2.538140521,2.301984351,1.6086799,1.64235019,1.63389538,1.8660971,1.990068773,2.039577168
11324.5,21.784918,21.65833474,22.32885485,2.5595038,2.386688692,2.57172422,1.5491248,1.542990267,1.654180132,1.941758,1.933256888,2.054741202
11325,21.758879,23.54388729,20.71531659,2.5346875,2.571398937,2.654893352,1.7041141,1.736723009,1.630350024,1.9116079,1.859102357,1.918272938
11325.5,21.74757,22.13124912,23.28728386,2.4940174,2.389235001,2.493688136,1.7074275,1.721407633,1.865302587,1.8751576,1.949526521,1.894844919
11326,21.731148,21.71653013,21.44051253,2.5123825,2.650938889,2.438981111,1.540036,1.647166292,1.453380815,1.896194,2.003917328,1.994254943
11326.5,21.706705,21.77340005,21.98953984,2.5171988,2.399791069,2.471850942,1.5897797,1.510640141,1.518303334,1.9270072,1.979377016,1.95855456
11327,21.766253,22.05799577,24.36008187,2.5236933,2.516343133,2.441975277,1.6441664,1.600545638,1.735139674,1.9201514,1.921381967,1.971289938
11327.5,21.821436,20.31752637,22.24476793,2.5072701,2.426555355,2.869393346,1.6151282,1.598766813,1.59609302,1.8692884,1.934801718,1.871037807
11328,21.792105,22.85353247,21.81053866,2.5121148,2.268007679,2.423889357,1.5743231,1.449233128,1.578564444,1.8028219,1.867300683,1.831845661
11328.5,21.778564,21.8906317,22.81343718,2.4921291,2.570412683,2.591237767,1.7573836,1.702710161,1.766598103,1.9125074,1.858331009,1.757709088
11329,21.720335,20.91995873,22.65812849,2.4383647,2.111920349,2.454290014,1.5721852,1.484146792,1.657874576,1.8732374,1.773270368,1.81490755
11329.5,21.731447,20.72441977,21.79578689,2.4311681,2.312897759,2.448759492,1.6939986,1.616162161,1.52877716,1.8239436,1.802385905,1.757438874
11330,21.7244,22.32224973,22.07044176,2.4103158,2.063835323,2.33154049,1.662328,1.584168375,1.390720618,1.8608987,1.776839646,1.704396432
11330.5,21.740292,20.07389899,22.08226714,2.4783864,2.615589244,2.386589452,1.5713634,1.484055593,1.522176845,1.8621576,1.900561281,2.031862316
11331,21.764307,20.90201565,20.12587221,2.4615233,2.617229183,2.556343892,1.7333567,1.659707532,1.700674694,1.8858079,1.798945872,1.876275394
11331.5,21.794065,21.59130473,21.95751416,2.5025837,2.689838278,2.626477983,1.6101842,1.649498015,1.715453717,1.920405,1.856243785,2.046331756
11332,21.785332,21.97385588,21.51821248,2.5500171,2.476134551,2.550698608,1.551632,1.666399635,1.526686797,1.8852535,1.958243974,2.099732891
11332.5,21.752562,21.70763037,23.67197479,2.5568376,2.580641661,2.409817098,1.6377678,1.585387618,1.809841405,1.9336402,1.933469015,2.034494949
11333,21.782145,22.4076194,21.03241757,2.550276,2.663068835,2.553259609,1.5511557,1.517741413,1.556690978,1.9849108,1.771315838,1.854306351
11333.5,21.835522,22.59167063,22.15078561,2.5052979,2.426380832,2.424152887,1.6675476,1.737561792,1.599153729,1.8980412,1.753210762,1.780740618
11334,21.776386,22.12687072,21.73530156,2.4774566,2.451762767,2.443801271,1.6595528,1.622275107,1.53873701,1.8532987,1.9877676,1.916663548
11334.5,21.718348,20.92535076,23.06338225,2.4277229,2.592608369,2.533436403,1.6770251,1.859144672,1.756114372,1.8447387,1.728314933,1.965259906
11335,21.742731,20.75096152,21.95838248,2.4185152,2.398835712,2.404313615,1.5729381,1.555116534,1.524450534,1.8593235,1.961998825,1.851786743
11335.5,21.722055,22.91896693,22.79359672,2.3868005,2.32816675,2.315849962,1.6888119,1.622517658,1.591005219,1.8470305,1.816434451,1.957361574
11336,21.733192,21.96941791,20.74742097,2.4243288,2.285193374,2.367365054,1.562081,1.463728807,1.599340933,1.9079341,1.836076941,1.952909874
11336.5,21.72607,21.22955505,20.01598514,2.4309506,2.385512014,2.509407493,1.6844006,1.515345879,1.535340895,1.8733222,1.833198494,1.734300451
11337,21.728386,20.3079884,21.8421325,2.4235301,2.431585117,2.64842388,1.5880823,1.487667607,1.541661748,1.8976694,1.928376405,1.864658783
11337.5,21.749311,21.55950401,23.43103157,2.4922974,2.669299174,2.439029934,1.712281,1.736565739,1.722412811,1.9416273,1.922469282,1.871281537
11338,21.712784,21.65151048,20.56792339,2.5619602,2.568340501,2.41108372,1.6913496,1.640859471,1.577190786,1.9318434,1.906966715,1.818253059
11338.5,21.727543,21.17184077,20.75583193,2.5686579,2.522262318,2.705017229,1.6679065,1.629433406,1.528280004,2.0322301,1.994223331,2.082802229
11339,21.74531,21.69202122,23.00900493,2.5798776,2.650890555,2.265408446,1.6313889,1.705876056,1.43676919,1.9511089,1.889439038,1.941077088
11339.5,21.760078,20.21689243,21.91905692,2.5978394,2.698777735,2.588177247,1.5507414,1.717739917,1.540336025,1.9525551,2.00349144,2.059107553
11340,21.784641,21.41367683,22.01285368,2.5676742,2.595471564,2.487046094,1.7472925,1.760290598,1.952162274,1.900566,1.896348999,1.816392281
11340.5,21.780672,20.79532308,22.90272165,2.5593388,2.684973236,2.583160934,1.6115676,1.547169911,1.643398914,2.0103829,2.106394594,2.077503008
11341,21.749826,22.33052839,22.06649511,2.50914,2.686148479,2.51488641,1.6571512,1.716289363,1.583115862,1.942524,1.716279301,1.916456754
11341.5,21.737265,20.1997709,21.77988743,2.4619942,2.469202372,2.404679872,1.6775242,1.817611271,1.693959766,1.8832027,1.845261634,1.812942581
11342,21.758265,20.25523333,22.29019579,2.4014401,2.496153369,2.403082079,1.6077647,1.738598656,1.686500096,1.8323083,1.758869852,1.754967588
11342.5,21.756655,21.17224427,21.5376478,2.403537,2.59931459,2.383101233,1.6065376,1.50345014,1.510840494,1.8169883,1.719468344,1.760931565
11343,21.738768,20.5559579,21.73404644,2.3788965,2.398190211,2.250354888,1.5522034,1.529695042,1.621818354,1.8756684,1.818636084,1.95113749
11343.5,21.705009,22.64940362,21.0467735,2.404355,2.502392475,2.493050076,1.6535592,1.772744017,1.775305444,1.8347495,1.839609911,1.861837801
11344,21.737785,22.57219449,21.85209542,2.4854105,2.342603875,2.586526355,1.6444168,1.70325743,1.634226804,1.917449,1.990740501,1.910558927
11344.5,21.761808,20.89588882,21.99664193,2.5183427,2.59379487,2.458371849,1.6840523,1.704189787,1.637337811,1.9238334,1.967836116,1.965895669
11345,21.757851,22.78519145,22.79295545,2.5289769,2.550736211,2.686762613,1.6683375,1.764781369,1.620692268,1.9202827,1.81298104,2.055493882
11345.5,21.751577,20.80949002,21.68249843,2.5500834,2.529184782,2.609022388,1.6443121,1.580742003,1.643088361,1.9313689,1.956154488,2.003884292
11346,21.759697,21.39047422,21.65486149,2.5457361,2.507482902,2.658764459,1.7060812,1.677971759,1.861491705,1.9255881,1.948394454,1.916137629
11346.5,21.748091,21.73986779,22.66666814,2.5377955,2.584169382,2.576360404,1.5776047,1.546771606,1.552669611,1.9181474,1.740953887,1.836598502
11347,21.738098,22.54054794,21.66925885,2.5478694,2.448254623,2.437278277,1.6618122,1.68500017,1.586645783,1.9672232,1.966865758,1.853436875
11347.5,21.759256,24.16403778,21.88512179,2.5357583,2.195639036,2.710768798,1.6837702,1.62825666,1.645421787,1.9283338,1.96432047,1.912642193
11348,21.716103,19.97250498,21.91389864,2.4684811,2.462781484,2.474008684,1.6486737,1.510255497,1.669131067,1.891562,1.890408337,1.881400526
11348.5,21.708862,21.74620267,21.41000652,2.4509656,2.537653609,2.641392967,1.666813,1.689203686,1.772784401,1.8673801,1.776596869,1.817119494
11349,21.708881,21.76650261,21.69397389,2.4299462,2.468068439,2.299103228,1.7272559,1.648319691,1.78903888,1.880389,1.97144138,1.8280381
11349.5,21.750523,22.35699411,22.34037524,2.460748,2.259766487,2.324066702,1.6467105,1.647999866,1.877553029,1.8599948,1.763540379,1.982884341
11350,21.757587,19.59205409,23.21360141,2.4556196,2.384453685,2.218476664,1.5684471,1.538352586,1.375947103,1.9005994,2.102021705,1.887877099
11350.5,21.747282,21.14653987,21.32363372,2.4798665,2.483707164,2.306916931,1.5579598,1.580955061,1.610157064,1.8909187,1.855475983,1.943065251
11351,21.744455,22.02735786,21.66108842,2.4444842,2.355354172,2.549677366,1.76693,1.668509323,1.667933755,1.9049311,1.847779947,1.951038689
11351.5,21.718597,20.3087054,22.04972017,2.4812868,2.553328083,2.540270045,1.6482284,1.640353552,1.506516531,1.8653536,1.817109275,1.977673036
11352,21.743933,22.34409041,22.23266145,2.5035949,2.425090207,2.420464729,1.6039659,1.361225887,1.603625449,1.9656661,1.909623509,1.866612264
11352.5,21.764366,22.55240342,21.7990639,2.5206854,2.64243936,2.655852776,1.6840701,1.577665541,1.586206972,1.9311192,1.870637609,1.973472763
11353,21.717365,22.46698155,21.19084708,2.5410156,2.346607918,2.667879096,1.5504879,1.523367432,1.565941624,1.8814511,1.906970733,1.844286772
11353.5,21.734686,23.21321247,21.66250833,2.4998591,2.436947638,2.477558802,1.6169351,1.499716673,1.655706513,1.8550736,1.778446505,1.773321277
11354,21.718178,24.26965923,20.3825668,2.4865687,2.519994751,2.645100979,1.6186795,1.713859638,1.507539733,1.9861264,1.980626256,2.086221236
11354.5,21.761436,20.84865137,23.72520551,2.4629614,2.325907436,2.466993011,1.6906824,1.64771958,1.774489205,1.8112941,1.872661102,1.855452454
11355,21.742748,20.27210412,21.99677471,2.4399576,2.522804435,2.386848534,1.6123098,1.515341603,1.594646036,1.8228136,1.791110034,1.712066733
11355.5,21.738617,21.6254156,21.9296319,2.4276779,2.49559384,2.518662266,1.6534241,1.625388967,1.572392679,1.8535085,1.897877007,2.030625861
11356,21.705137,21.31338223,22.29893688,2.4344091,2.475868512,2.480067829,1.7318318,1.725731402,1.741754978,1.922627,1.936832691,1.878274997
11356.5,21.751076,21.89637524,22.81522454,2.4445899,2.426374154,2.377546449,1.6160814,1.706342406,1.667525455,1.8229507,1.872650384,1.685926806
11357,21.805637,21.94076845,22.38862789,2.4791753,2.405870742,2.351370165,1.6538678,1.849929268,1.640788344,1.8807336,2.021062224,1.681560194
11357.5,21.786957,20.65038564,22.59212184,2.5076246,2.577837251,2.609280204,1.6245461,1.722299065,1.599338716,1.926625,1.970275346,1.941251164
11358,21.726191,21.67391624,22.45931628,2.4987621,2.416979133,2.241070155,1.6237375,1.658883107,1.56961865,1.918853,1.828147659,1.953942957
11358.5,21.713871,21.25998971,22.30504707,2.5291941,2.458210283,2.519208737,1.7412589,1.782509277,1.820369634,1.8842431,2.008991872,1.675611587
11359,21.713083,21.14916699,20.59716174,2.5566397,2.502675466,2.744637483,1.6171854,1.718592394,1.621265986,1.8838733,1.829917724,1.924657173
11359.5,21.748669,18.63953498,20.38553448,2.5252724,2.754677352,2.545185151,1.6247269,1.703387023,1.754640871,1.8933049,1.965846707,1.861947313
11360,21.765625,22.13174661,21.24810169,2.5344877,2.519559584,2.429855974,1.661827,1.503481275,1.765317304,1.8914642,1.867318068,1.866161072
11360.5,21.742786,21.44013824,22.34285793,2.4947324,2.473378055,2.559449575,1.5390059,1.580273566,1.584975934,1.8814332,2.019545339,1.782314865
11361,21.737616,21.61087626,24.03639337,2.5094445,2.478479046,2.539378946,1.6361936,1.755941467,1.668130632,1.8753108,1.797021164,1.860352929
11361.5,21.739914,21.66099197,21.46950392,2.4670506,2.465471149,2.494955881,1.6020341,1.535213104,1.616793094,1.8545046,1.819095486,1.881469436
11362,21.70212,21.3013128,21.60666258,2.4611077,2.551503209,2.382235466,1.6958834,1.667813019,1.693347343,1.886972,1.858360337,1.876739677
11362.5,21.725782,22.19544037,21.63390091,2.4504104,2.385776439,2.4835015,1.6401505,1.562301241,1.581823491,1.9025532,2.151109161,2.036842836
11363,21.731153,21.62927961,23.31688089,2.4511759,2.474088465,2.442293507,1.625039,1.600047152,1.608663172,1.8189095,1.678621366,1.700147703
11363.5,21.751057,21.14637815,22.79865773,2.4964364,2.352369137,2.623983071,1.7006249,1.743633284,1.630780233,1.978924,2.01627474,2.019515581
11364,21.752836,22.34181435,20.5634015,2.4952462,2.367639523,2.398977205,1.6164671,1.451797108,1.615824877,1.8777398,1.660898746,1.92627222
11364.5,21.719723,22.11128427,23.04625637,2.4772749,2.423351629,2.731111329,1.6192031,1.512521761,1.579901968,1.9046345,1.953159256,1.980469337
11365,21.760851,22.66352268,23.65036389,2.4988885,2.486403567,2.37092427,1.6657578,1.61381389,1.821034458,1.8716869,1.8469389,1.92418514
11365.5,21.732187,22.95934348,21.30952732,2.5249441,2.653204287,2.27667338,1.5914992,1.570144369,1.477125444,1.9034768,1.912491372,1.978977074
11366,21.747751,26.64833029,20.84731764,2.544976,2.808775421,2.691451969,1.5322887,1.5326866,1.497931149,1.9861794,2.124238273,2.043232924
11366.5,21.744238,22.11888097,22.46619012,2.5399017,2.723204869,2.547110498,1.690164,1.626549256,1.648947936,1.8996999,1.966430749,1.919490802
11367,21.750038,22.82156116,23.5000163,2.5185452,2.511460484,2.536685263,1.6870703,1.648208768,1.589593892,1.9157153,1.934167612,1.901908122
11367.5,21.725266,20.21663394,21.78411755,2.4909365,2.437810705,2.634082726,1.6244379,1.57707919,1.839229686,1.8606298,1.937105049,1.809019373
11368,21.709433,22.2332943,22.26374903,2.4978271,2.574434037,2.509583356,1.5765928,1.66688264,1.555545001,1.9092675,1.799569528,1.83180733
11368.5,21.737896,23.46170274,22.92689649,2.5082729,2.619092517,2.487222452,1.787383,1.661798977,1.848822324,1.9375978,2.009948079,1.609125535
11369,21.740177,22.32382642,23.46930792,2.5205483,2.568558111,2.581156017,1.6456194,1.566614935,1.660233229,1.8832288,1.879348052,1.944026987
11369.5,21.759672,22.45092546,22.01896853,2.5017126,2.503388591,2.335085793,1.6509804,1.539854579,1.672988476,1.8861265,1.849793907,1.929769038
11370,21.75432,22.11474588,21.09123538,2.4964616,2.470763403,2.48779819,1.6509236,1.804333573,1.713486037,1.8289909,1.89577985,1.838651805
11370.5,21.802805,22.55658079,22.44604162,2.5454979,2.566006968,2.468079218,1.5307801,1.495841348,1.427164246,1.9348533,2.097472444,1.92367921
11371,21.76808,21.34960945,19.24815963,2.5491476,2.556773157,2.371553876,1.7442592,1.736014779,1.689205095,1.8759264,1.745343298,1.973762963
11371.5,21.728352,22.19987841,23.10790547,2.4994144,2.620219804,2.377204267,1.5692042,1.523613174,1.41562782,1.892254,1.863568085,1.976014003
11372,21.752666,20.85193016,21.05901226,2.5352364,2.761821631,2.582179502,1.7017792,1.738017922,1.703979481,1.9232924,2.049300101,1.894880197
11372.5,21.769829,21.31419191,21.75746998,2.5288787,2.598535258,2.561269396,1.7380595,1.601670135,1.736229458,1.9000704,1.842639507,1.951904009
11373,21.752256,23.95797062,21.08471434,2.5336208,2.58505654,2.71538796,1.6929147,1.664922363,1.602121169,1.8957543,1.721176416,1.993888489
11373.5,21.740204,21.93649721,21.8991846,2.4577041,2.405918667,2.323189287,1.6524509,1.722459253,1.559201754,1.8781875,1.741686318,1.862560372
11374,21.717897,22.68402431,22.06330173,2.4426084,2.387198297,2.473135518,1.5900697,1.507625432,1.62322556,1.8226006,1.839416914,1.758969075
11374.5,21.748806,23.72478684,20.2946222,2.4745257,2.563881186,2.378335583,1.7014909,1.727805724,1.712083043,1.912168,1.860755028,1.915871861
11375,21.776157,23.31905163,19.3919849,2.4567466,2.499441156,2.282697475,1.6341697,1.472829555,1.571090646,1.8392762,1.909289259,1.710670562
11375.5,21.768354,22.02875055,20.55666186,2.4791746,2.46392513,2.236023549,1.6907439,1.795504645,1.617142278,1.8383468,1.770200277,1.777158524
11376,21.74633,21.16870355,20.83503972,2.5390384,2.515888477,2.764393449,1.6051425,1.637796966,1.636747297,1.9249843,1.865681464,1.946247587
11376.5,21.750362,20.66061184,21.46022846,2.585427,2.558190474,2.556941694,1.7581779,1.713151007,1.663906826,2.0478528,2.215739543,1.901367765
11377,21.751616,19.50282715,22.61412117,2.5724916,2.684398121,2.662746144,1.6478584,1.478146639,1.845840232,1.9233172,1.914011157,2.025030852
11377.5,21.726532,20.53068149,19.75675382,2.5756025,2.373316042,2.453917049,1.6877159,1.797572254,1.677121686,1.8888177,1.955622576,1.653515022
11378,21.770226,21.81436786,22.01916888,2.6009212,2.615072702,2.379288393,1.6436071,1.579001636,1.603037366,1.8676636,1.822591296,1.89491149
11378.5,21.763399,20.98924328,19.8165535,2.5884411,2.517614117,2.420823586,1.6966485,1.676794058,1.736514016,1.966311,2.094986613,2.005344214
11379,21.759483,22.38102716,20.52936757,2.5096593,2.54592499,2.427111646,1.6837125,1.598301887,1.660221821,1.9152244,1.955950756,2.015350598
11379.5,21.771929,19.03749019,20.67850962,2.5019846,2.412554359,2.519720089,1.6221026,1.520249868,1.70074518,1.8708141,1.833937663,1.923923578
11380,21.770748,21.43364405,21.54792515,2.4451597,2.389330269,2.355320761,1.5869699,1.583710239,1.515346751,1.8609453,1.872762336,1.834914899
11380.5,21.756838,23.18869882,20.86344784,2.3597341,2.261459419,2.486832506,1.7011313,1.628274947,1.564744276,1.8212962,1.809339802,1.851635584
11381,21.662462,21.96590863,22.91961821,2.4081087,2.409861998,2.429161218,1.6525929,1.801605493,1.559635421,1.8036171,1.877873071,1.851784752
11381.5,21.708759,23.174237,21.68640154,2.3979516,2.449373955,2.629385481,1.6742766,1.679337099,1.694115785,1.7999051,1.569915875,1.968917934
11382,21.708401,21.73293061,22.62727683,2.4308863,2.387803282,2.132041707,1.6642728,1.63695274,1.493978613,1.8165483,1.903491506,1.824247721
11382.5,21.722492,20.24589164,19.51757279,2.4835079,2.614424281,2.40566247,1.6623161,1.711779544,1.546038769,1.8322237,1.849166048,1.880918733
11383,21.758894,22.59982541,22.19724975,2.5458603,2.311997451,2.441166271,1.6748376,1.702894173,1.660073902,1.8034606,1.665089546,1.892523438
11383.5,21.755703,22.08526005,21.05051911,2.5705535,2.409156337,2.440378817,1.6458766,1.575586694,1.580703902,1.9394763,1.889815884,1.92914265
11384,21.774208,21.40041455,22.63464899,2.586128,2.602886111,2.455869581,1.6493168,1.7025809,1.611850763,1.9239058,2.14874441,1.97358024
11384.5,21.726191,20.92026473,23.46320715,2.5772805,2.585030419,2.641240342,1.5683939,1.555976112,1.603061235,1.8650212,1.759060044,1.869387167
11385,21.730511,19.51543946,21.76548581,2.5549593,2.423784022,2.444111727,1.6213853,1.569876049,1.65690197,1.8869214,1.843682877,1.978602477
