t,RMSD (Ligand) Rep1,RMSD (Ligand) Rep2,RMSD (Ligand) Rep3,RMSD Pocket Rep1,RMSD Pocket Rep2,RMSD Pocket Rep3,RMSD BB Rep1,RMSD BB Rep2,RMSD BB Rep3,Rgyr Rep1,Rgyr Rep2,Rgyr Rep3
10182,2.4060125,2.48668379,2.337985255,1.832114,1.982444261,1.894139604,3.2006514,3.222063506,3.094775188,20.663567,20.71642415,20.57948972
10182.5,2.2894766,2.47095647,2.192950669,1.9081312,2.074567505,1.804385448,3.2300782,3.394174397,3.166962923,20.704794,20.78710484,20.74487752
10183,2.4645526,2.495798239,2.388112316,1.896098,2.039592913,1.969362298,3.2492414,3.42339006,3.210835028,20.686064,20.7039823,20.6093525
10183.5,2.3404326,2.483788811,2.273356883,1.9155308,2.066547346,1.907369478,3.2122433,3.256827259,3.038879195,20.67823,20.71386855,20.71384511
10184,2.4097488,2.691611267,2.229673628,1.9854763,2.156103931,1.921228463,3.1848254,3.3267319,3.163490508,20.672119,20.66332888,20.685577
10184.5,2.4331024,2.649621784,2.226762048,1.8816921,2.033472936,1.707296272,3.1510859,3.216951007,3.039512054,20.65336,20.68420051,20.59542298
10185,2.4179788,2.585344014,2.354910175,1.8505404,2.042717271,1.731323874,3.1177688,3.095211256,2.994730993,20.669992,20.72533239,20.60590799
10185.5,2.3696384,2.511832921,2.310736483,1.9488676,2.21978507,1.776866327,3.1608005,3.322048694,3.054603132,20.666534,20.70312156,20.65484456
10186,2.4054654,2.475974117,2.146982508,1.9151195,2.0567626,1.773876336,3.1656866,3.11308476,3.039923864,20.685192,20.73310766,20.64593437
10186.5,2.4454203,2.730021294,2.346190358,1.8597746,1.896227988,1.69304274,3.1577754,3.296270199,3.055955553,20.694525,20.70897007,20.6119713
10187,2.4347403,2.543096098,2.287998698,1.8866014,2.082741755,1.8579038,3.218389,3.263567232,3.242010167,20.644186,20.73416038,20.60520813
10187.5,2.4382999,2.715671359,2.321287411,1.9153103,1.933807591,1.808027867,3.2794938,3.211911147,3.151536935,20.649235,20.70994155,20.58403178
10188,2.2324123,2.52504773,2.044916934,1.9601836,2.142039047,1.887961355,3.2905414,3.453992547,3.05853345,20.640295,20.63707405,20.62101877
10188.5,2.3590584,2.577671447,2.326454454,1.9429146,2.018939637,1.872533118,3.2347872,3.396603956,3.300608018,20.689978,20.74661391,20.6938914
10189,2.4043972,2.54700557,2.335498304,1.8911775,1.999043952,1.821507197,3.1542606,3.338030205,3.1929048,20.710701,20.79736229,20.65447057
10189.5,2.3600109,2.561689164,2.130361046,1.9293008,2.019878556,1.898746589,3.1677978,3.322780305,2.969345435,20.709604,20.74660431,20.63741531
10190,2.3913813,2.635847607,2.243383729,1.9067723,2.077993585,1.825687677,3.1916277,3.10426114,3.208287029,20.686369,20.77523592,20.68999126
10190.5,2.3437059,2.471619703,2.250337478,1.912482,2.082807188,1.902555823,3.1829906,3.241972812,3.252007384,20.67177,20.7100938,20.64511333
10191,2.4568605,2.642338348,2.40257707,1.9171278,2.057058216,1.921700167,3.2376976,3.428702749,3.193356762,20.677816,20.70532548,20.5920321
10191.5,2.5494859,2.734197471,2.606304376,1.8609327,1.937579562,1.874943474,3.230495,3.372842375,3.147505281,20.703671,20.74396631,20.63799307
10192,2.3209245,2.576863937,2.151641147,1.9319047,2.076648792,1.838764452,3.2192481,3.329653193,3.148117106,20.66931,20.78872788,20.58092707
10192.5,2.4605761,2.604534218,2.397278317,1.9495314,2.146186071,1.789497232,3.2265937,3.37028511,2.994016804,20.70237,20.81005024,20.65998913
10193,2.4937899,2.905987397,2.242265633,1.8339558,2.061811974,1.693983081,3.2052584,3.301730765,3.089057712,20.672979,20.71409144,20.60758432
10193.5,2.3640976,2.591854315,2.240983984,1.9247557,2.135517902,1.912839622,3.2052464,3.293127978,3.201592044,20.662184,20.66912273,20.59691405
10194,2.3018296,2.413349053,2.225056406,1.9223961,2.011615716,1.866934646,3.1796424,3.253180485,3.150821502,20.684717,20.78624657,20.63875488
10194.5,2.398315,2.491847822,2.283576768,1.873178,2.103070857,1.796875877,3.1876433,3.214628456,3.105187753,20.65803,20.71560594,20.60961587
10195,2.3808684,2.618538599,2.202984071,1.9819038,2.121088841,1.981009066,3.1886299,3.238483886,3.051934731,20.657522,20.72153917,20.61521544
10195.5,2.3136675,2.500611261,2.246069656,1.8904477,2.011647492,1.596788837,3.1409209,3.347334217,3.176004905,20.689678,20.71426697,20.65408943
10196,2.4274151,2.546291381,2.219746361,1.9205338,1.998366064,1.789194839,3.1854722,3.074506494,3.141688706,20.673189,20.6848378,20.62634776
10196.5,2.4583406,2.766450488,2.333397635,1.9452734,2.019289124,1.854974663,3.1716673,3.26925444,3.083436599,20.707439,20.74456408,20.70104578
10197,2.5689845,2.847230988,2.33383358,1.8496407,2.078936255,1.71736978,3.2075157,3.388385657,3.082031688,20.726025,20.78310598,20.73903183
10197.5,2.52156,2.887579962,2.287481317,1.9661218,2.081961058,1.796298682,3.2480643,3.311695028,3.051243796,20.680017,20.7679849,20.66195238
10198,2.1789238,2.417982065,2.023898969,1.9538693,2.201819158,1.777865945,3.2808335,3.473262554,3.122267128,20.667467,20.6863616,20.63171076
10198.5,2.3989005,2.54295849,2.241415331,1.9439027,2.074824765,1.832021678,3.2278583,3.37896705,3.03489366,20.638542,20.6967923,20.65260662
10199,2.2510726,2.31094179,2.1220759,1.9319987,2.041657322,1.813324666,3.2343659,3.453218374,3.168719745,20.675974,20.77765118,20.63959241
10199.5,2.3226609,2.521931792,2.279041572,1.8897142,2.017504423,1.778415747,3.2540438,3.186885544,3.454633895,20.670155,20.69665149,20.66078553
10200,2.3728278,2.661390409,2.054475289,1.8824199,2.081484108,1.841971196,3.2072566,3.298181124,3.130819274,20.695656,20.66932773,20.65349866
10200.5,2.3094788,2.624920839,2.147056562,1.9573028,2.164958215,1.904040136,3.1508057,3.221539194,2.965923222,20.609591,20.66016236,20.59399748
10201,2.3256583,2.612544107,2.27752036,1.9300238,2.092625127,1.912226683,3.1973386,3.400626384,3.068495292,20.645819,20.66374648,20.59875859
10201.5,2.3449883,2.636218247,2.198494471,1.9005967,2.041946432,1.77342653,3.2329206,3.233739063,3.201967257,20.632338,20.71932359,20.55017255
10202,2.3471198,2.543847421,2.135180451,1.8810998,2.030359912,1.814240007,3.2172763,3.295498947,3.102373314,20.675453,20.63153181,20.67550549
10202.5,2.5024276,2.747978186,2.405918045,1.89776,2.007853279,1.756515758,3.2522092,3.356748684,3.291797756,20.672762,20.73674197,20.69105347
10203,2.424504,2.618360619,2.253931242,1.9600344,1.998978938,1.913329198,3.2281744,3.544137113,3.172831091,20.632406,20.70253603,20.61732571
10203.5,2.3183589,2.630603537,2.107520277,1.8729117,2.082804444,1.80757054,3.1934845,3.229700218,3.022914029,20.612747,20.69913542,20.52038023
10204,2.5003674,2.664940013,2.395006407,1.8470979,1.896690973,1.799377506,3.2045753,3.450377888,3.20747481,20.677593,20.77288365,20.71359067
10204.5,2.3929935,2.687445517,2.220536531,1.8924513,2.017768033,1.75422809,3.2151563,3.510282249,3.083030008,20.671055,20.77123518,20.58717657
10205,2.3856337,2.478797127,2.18939595,1.9684418,2.124402008,1.83019242,3.2622943,3.328283771,3.094776191,20.623457,20.69214984,20.62617688
10205.5,2.4222615,2.601058078,2.289000143,2.0260901,2.205131263,1.985868384,3.2303791,3.364891533,3.118905975,20.63891,20.68243261,20.62508374
10206,2.2443056,2.456564934,2.022455402,1.8870424,2.023470716,1.672590301,3.174367,3.223097242,3.266810704,20.669977,20.69734862,20.69602484
10206.5,2.3866661,2.6955471,2.194105908,1.9490898,2.054887975,1.841058867,3.1211596,3.27653999,3.014878798,20.68491,20.79281082,20.66531343
10207,2.4455254,2.6331044,2.407259708,1.9618893,2.206156818,1.785609325,3.1774321,3.257400573,3.084615327,20.675304,20.69724367,20.66774471
10207.5,2.3643472,2.493218157,2.137789382,1.9370358,2.049462739,1.79698211,3.1905959,3.317190552,3.170347242,20.642673,20.7552164,20.66462203
10208,2.4372854,2.678928495,2.246343627,1.8259943,1.935087637,1.830551131,3.2563896,3.233670771,3.082410916,20.664824,20.69126077,20.56870605
10208.5,2.2623727,2.433822949,2.104286766,1.950892,2.102140858,1.794165991,3.2565255,3.288114976,3.197669932,20.631748,20.7722941,20.5531681
10209,2.4305396,2.594236486,2.378577564,1.9646915,2.171559661,1.844826234,3.259016,3.38516279,3.19076818,20.649843,20.7281378,20.60941216
10209.5,2.4866054,2.683814442,2.300696117,1.9456459,2.242174944,1.807509081,3.273237,3.396428984,3.18062915,20.63125,20.76052112,20.62046391
10210,2.4852865,2.810453691,2.366574439,1.9173703,2.067087273,1.845134967,3.2681379,3.269896562,3.245334541,20.685015,20.73777082,20.66246118
10210.5,2.492444,2.588614999,2.215453106,1.9373317,2.059546246,1.835541185,3.2290342,3.196005711,3.252335104,20.698587,20.71968231,20.56099617
10211,2.3211603,2.566941036,2.196179103,1.9306744,2.108402323,1.779679861,3.190371,3.288163654,3.334934479,20.656763,20.6767368,20.63095729
10211.5,2.3925815,2.685167336,2.30576129,1.960189,2.148873789,1.90376037,3.171407,3.343106486,3.006267912,20.609234,20.64661873,20.53396756
10212,2.4816806,2.674402292,2.417769517,2.0352199,2.168854888,1.904419821,3.1935427,3.224939992,3.00740944,20.664774,20.79389971,20.59121019
10212.5,2.3071253,2.434056758,2.107810651,2.0233078,2.136772403,1.89403594,3.2056901,3.260471982,2.933712388,20.670729,20.65769427,20.62197071
10213,2.4178109,2.605203101,2.344043778,1.8533273,2.000846468,1.759025224,3.2711816,3.312784858,3.175373775,20.69949,20.70604156,20.66629969
10213.5,2.2147806,2.388114106,1.993836781,1.9735422,2.249305574,1.835989521,3.2553117,3.539013496,3.1451646,20.65167,20.75066626,20.57055921
10214,2.22752,2.514181462,2.200511421,1.9947947,2.100126874,1.881583574,3.251842,3.440013447,3.103964533,20.641647,20.71735603,20.5845644
10214.5,2.4717889,2.70611097,2.322925807,1.8773711,2.017515851,1.658509833,3.2353241,3.300403176,3.239365841,20.668108,20.76666432,20.67981428
10215,2.4505181,2.603559615,2.170121049,1.9409689,2.090915654,1.827043159,3.1764016,3.377798106,3.104947553,20.687334,20.77779719,20.66830059
10215.5,2.2684822,2.503289187,2.098400051,1.9250724,2.060423135,1.815174315,3.2070527,3.257147107,3.114300013,20.638281,20.76247623,20.66353524
10216,2.45035,2.76107296,2.134996375,1.9354055,2.277900791,1.722325607,3.2156274,3.289121334,3.352990535,20.636585,20.64049169,20.55079185
10216.5,2.303988,2.448517198,2.157818252,1.8674533,2.004483714,1.770389121,3.226326,3.575504982,3.046073923,20.64949,20.70362793,20.56180944
10217,2.4903569,2.673566015,2.326942086,1.9451574,2.045033684,1.767005969,3.2437968,3.312895278,3.15272018,20.680153,20.68934124,20.67986954
10217.5,2.3850241,2.544963897,2.065654602,1.9286305,2.174209318,1.913670725,3.2303302,3.435868995,3.188961476,20.701981,20.71775162,20.76338378
10218,2.3693781,2.480911592,2.277326661,1.9227289,2.01633709,1.801584514,3.2368028,3.335454956,3.221409416,20.680368,20.73211912,20.55680602
10218.5,2.4325855,2.719133537,2.233112989,1.9049225,2.074781956,1.862667164,3.2345707,3.323593759,3.059938236,20.661932,20.70350165,20.66270887
10219,2.4290106,2.56315767,2.372426242,1.8855408,2.089907112,1.812941668,3.2262778,3.211177676,3.128859484,20.643398,20.67922504,20.59343683
10219.5,2.409554,2.54556646,2.313087316,1.9875045,2.103567727,1.851883629,3.2391613,3.606264512,3.069814133,20.673798,20.78606243,20.57215013
10220,2.5315585,2.703790034,2.326286627,1.928351,2.051345312,1.776377112,3.2456563,3.407873768,3.179491643,20.672009,20.71507124,20.62193915
10220.5,2.3371816,2.604843523,2.206569476,1.9645342,2.210040257,1.884047602,3.276634,3.396406435,3.35456723,20.682018,20.74215886,20.6374219
10221,2.3050594,2.492424079,2.068174291,1.9294399,2.104478663,1.833307085,3.273767,3.458829434,3.068133475,20.686657,20.73936913,20.66483878
10221.5,2.3525214,2.487101597,2.153624858,1.9081309,1.990073764,1.770925153,3.2459905,3.50045201,3.165605793,20.639233,20.70836407,20.59548235
10222,2.5366266,2.725167267,2.311880303,1.9035194,2.186520051,1.790235418,3.2197049,3.297884691,3.101569493,20.624317,20.64548109,20.58651493
10222.5,2.3094742,2.501200836,2.30314634,1.9440912,2.143353379,1.763916502,3.1920819,3.183910094,3.036010644,20.663803,20.7862042,20.63671469
10223,2.4024286,2.648910223,2.269126231,1.9788322,2.098736857,1.895386621,3.1841588,3.361428065,3.27189181,20.70369,20.72495187,20.63536615
10223.5,2.5529556,2.737984133,2.424677026,1.8838192,2.085181806,1.726796848,3.2057273,3.428832812,2.953485441,20.68536,20.72162758,20.61679758
10224,2.2344599,2.44370512,2.13137915,1.9829392,2.128758084,1.832789763,3.2386377,3.158536988,2.981406497,20.672144,20.64516507,20.54705522
10224.5,2.3692203,2.680794934,2.190547411,1.9235071,2.05090022,1.818716845,3.2584293,3.333880084,3.279942249,20.644838,20.68638147,20.58536942
10225,2.3395069,2.562152412,2.140133203,2.0454531,2.107837914,1.971834463,3.231446,3.306122068,3.184253878,20.597994,20.66654979,20.63159576
10225.5,2.343204,2.463755449,2.093493491,1.9155312,2.013198164,1.838321327,3.2179382,3.285647313,3.041698461,20.630787,20.62615385,20.52863005
10226,2.459516,2.537744341,2.215002244,1.9365172,2.200176873,1.81308028,3.2100399,3.631041331,3.143898083,20.685472,20.73188519,20.69067205
10226.5,2.4201746,2.607948237,2.234545791,1.9148071,2.068502897,1.741508963,3.2033062,3.347321469,3.07948223,20.683823,20.70001454,20.67447506
10227,2.4129887,2.581549303,2.334192248,1.8476472,2.056049453,1.685006911,3.1918411,3.30856611,3.131308302,20.67432,20.76894284,20.64124605
10227.5,2.3570714,2.456468515,2.311670222,1.8802885,2.098829976,1.780766433,3.2210209,3.233849779,3.113466148,20.64954,20.73769596,20.57927527
10228,2.3842952,2.592796444,2.227025169,1.9937989,2.005734089,1.990475697,3.2754915,3.348796406,3.012503222,20.622526,20.60186783,20.51264819
10228.5,2.3808515,2.814800713,2.312528343,1.9779303,2.191322672,1.821441423,3.2659631,3.423747332,3.211400714,20.614717,20.68453527,20.62634297
10229,2.3510249,2.481964734,2.126814448,1.9610043,2.208494831,1.941989787,3.2884736,3.378160075,3.117662116,20.606163,20.67069836,20.5652817
10229.5,2.4078119,2.576829167,2.310277224,2.0179439,2.158906341,1.864956023,3.2748208,3.318434046,3.070712733,20.654873,20.67563047,20.66736449
10230,2.3229234,2.522936545,2.243704678,1.8660731,1.966169986,1.753618785,3.1953011,3.436947375,3.035272893,20.602892,20.67649295,20.56062944
10230.5,2.3286977,2.536223015,2.073397295,1.85966,1.937272824,1.754927049,3.1782057,3.33553575,3.286796243,20.637953,20.66734929,20.64205608
10231,2.4074261,2.549856145,2.236741433,1.9373735,2.144716215,1.903368587,3.2403376,3.202092339,3.144148444,20.655752,20.64963079,20.59166202
10231.5,2.3977935,2.620917383,2.18837434,1.9082204,2.156612442,1.729747646,3.1968427,3.207264764,3.034902014,20.696753,20.7687905,20.63230888
10232,2.3073928,2.551429807,2.158945649,1.9798739,2.151112918,1.918665973,3.18892,3.275379585,3.165525303,20.661491,20.73535914,20.63049564
10232.5,2.4831831,2.633154603,2.346801201,1.9552215,2.08268797,1.807644175,3.2318137,3.323437469,3.032395542,20.67317,20.78155853,20.55231523
10233,2.3015389,2.41321863,2.195942959,1.9240543,2.053540774,1.803721578,3.2018182,3.088515516,3.027804126,20.637867,20.77653743,20.60191992
10233.5,2.3520012,2.545750442,2.246562312,1.925778,2.13235791,1.859228064,3.2201085,3.303216108,3.05965846,20.653086,20.70674399,20.61627196
10234,2.3678925,2.446822117,2.097292009,1.9787043,2.121026444,1.811873532,3.2438045,3.364185959,3.291013466,20.681421,20.73710034,20.67336216
10234.5,2.393152,2.567544879,2.322391229,1.9195861,2.040710586,1.739598152,3.2367775,3.340615273,3.192152644,20.695189,20.76839485,20.68256513
10235,2.2135251,2.520995743,2.106179504,1.9508196,1.98689479,1.759999909,3.1868157,3.155300402,3.249737621,20.642454,20.65074205,20.56008337
10235.5,2.4738562,2.714058499,2.448278529,1.966498,2.205029274,1.715218298,3.1850383,3.203506994,3.278762495,20.65686,20.73403445,20.62133303
10236,2.3782573,2.508941805,2.287820311,1.9353644,2.042543882,1.790943008,3.1838291,3.311691662,3.048258289,20.694126,20.72270331,20.66162226
10236.5,2.4322577,2.628121555,2.343473313,1.9429533,2.05910698,1.783436607,3.1920934,3.343075783,3.149964233,20.685455,20.70962975,20.74872786
10237,2.4047029,2.732582878,2.257017622,1.900346,2.041798682,1.800616511,3.1882753,3.273508572,3.122511086,20.707842,20.74358806,20.7132209
10237.5,2.3822808,2.724873178,2.249987452,1.9668864,2.081097337,1.870158049,3.1963944,3.188197511,2.985606743,20.625595,20.68108335,20.58611775
10238,2.3953862,2.627154386,2.268831983,1.9422199,2.12749773,1.848894311,3.2101667,3.285733593,3.322850634,20.643524,20.721597,20.63394408
10238.5,2.2545786,2.43491065,2.018260597,1.9082451,1.973632329,1.88971839,3.2434137,3.36923737,3.015984552,20.673508,20.67233191,20.61930847
10239,2.4030583,2.500823285,2.126243718,1.9027827,2.136207763,1.788356931,3.2004788,3.37272153,3.016007404,20.704605,20.79923318,20.75926159
10239.5,2.4138389,2.669133992,2.220960033,1.9392892,2.14296384,1.878668639,3.2112877,3.379579849,3.285286265,20.713322,20.83598166,20.64076179
10240,2.3904924,2.578750325,2.153893029,1.9876848,2.096031322,1.903033798,3.2476799,3.454003369,3.129822366,20.683086,20.63367739,20.66967931
10240.5,2.343468,2.578791745,2.164165793,1.9438998,2.052483386,1.829026128,3.2858329,3.211245891,3.335872247,20.724154,20.73817408,20.66230842
10241,2.409996,2.539246674,2.134969988,1.8823962,2.098701527,1.803900576,3.2743533,3.220843186,3.174196814,20.68025,20.76983104,20.68699231
10241.5,2.4460433,2.571724431,2.305240233,1.9776767,2.156719682,1.842344599,3.2810645,3.40205771,3.334706833,20.681265,20.66685855,20.64427451
10242,2.5220141,2.777369792,2.439652462,1.9085799,1.961332117,1.760467237,3.2404494,3.344697886,3.268688532,20.69665,20.8385243,20.61734117
10242.5,2.3240619,2.637013636,2.034994776,1.8829895,1.99332459,1.764615656,3.2186205,3.345288659,3.262875868,20.716413,20.82868727,20.60416528
10243,2.3479979,2.69146858,2.100739013,1.9865627,2.119599925,1.880819324,3.2425849,3.181022993,3.180394681,20.684458,20.73517668,20.62744573
10243.5,2.400501,2.670696221,2.192530814,1.9132683,2.070013192,1.796294589,3.2230611,3.291926472,3.203487938,20.683018,20.70722381,20.61486712
10244,2.3609781,2.594553136,2.248779843,1.9600496,2.144998846,1.797243844,3.2323291,3.423921548,3.236467866,20.669836,20.72702261,20.60785318
10244.5,2.3177195,2.660903435,2.167808009,1.9206892,2.06986124,1.760795327,3.2371526,3.415967456,3.086377656,20.699192,20.73252026,20.56253671
10245,2.4273512,2.538797027,2.164995301,1.9662645,1.998228088,1.927376936,3.2346087,3.148925328,3.137709431,20.697182,20.76516725,20.58271711
10245.5,2.3830769,2.562270764,2.07991442,1.9329952,2.154778202,1.841426259,3.2565322,3.442107823,3.273080921,20.692242,20.72799578,20.76809425
10246,2.2562969,2.35292251,2.15684178,1.9701357,2.075849227,1.809655487,3.2224281,3.524174232,3.27347665,20.675787,20.70236033,20.62835693
10246.5,2.2425923,2.505621894,2.166218484,1.9459701,2.018808839,1.902329591,3.2284224,3.378608022,3.245250385,20.701979,20.74259743,20.69140363
10247,2.3922908,2.605766855,2.297686671,1.9247217,2.022307105,1.773033308,3.24173,3.251982235,3.078635223,20.698078,20.75280988,20.67335426
